model,test_set,sample_id,question_id,domain,variant,pair_variant,label,prediction,ai_probability,question,text_preview
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0092_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0092,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1014,想了解语音、视频、面对面咨询的区别,语音嘛，就光听声音，快是快但少了点东西。视频好点，至少能瞅见脸和手在干嘛。真要说全乎，还得是面对面，连空气里的感觉都跟屏幕不一样。选哪个得看你想解决啥问题呗。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0087,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1029,男友条件不好，但是他对我很好，我该不该和他结婚？,他工资不高，家里也帮不上啥，但对我好得没话说。我纠结要不要嫁。其实吧，关键看他有没有奔头，愿不愿意拼。婚姻不是光靠喜欢，钱和两家看法也得想清楚。我打算跟他说说以后怎么过，看他是不是真会努力。要是他能让我看到希望，我也能扛得住穷，那就结。否则，还是算了吧。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1051,山梨英和短期大学在哪一年建立？,你知道吗？山梨英和短期大学其实是在1967年建校的，最开始叫山梨英和女子短期大学，直到2001年才改了名，就在日本山梨县那边，是个私立的短期大学。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0086_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_law_0086,law,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1147,个人与个人之间签署的网络小说版权转让协议有法律效应吗？,俩普通人签个网络小说版权转让的合同，只要都成年、脑子清醒、没被逼着签，也没有违法条款，那这个合同就是有效的。最好白纸黑字写明白到底转哪些权利，不然以后容易吵架。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_law_0091,law,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1148,我买了一个戴尔的本子，但是买来第一天就出问题了，最后检测是系统问题，处理好后，朋友以前是卖电脑的 他说这个电脑是水货，我买亏了 配置还没有我同学3500的好 我的4900买的.想退货，可以吗？,电脑到手第一天就坏了，检测说系统毛病。朋友以前卖电脑，说这是水货，我4900买的，配置还不如同学3500的。这种情况能退货吗？得看法律怎么说的吧？
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0090_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_finance_0090,finance,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1193,银行低押贷款还不上怎么办？,还不上抵押贷？先跟银行说一声，看能不能宽限几天或者重新分期。找家里借点，卖点东西也行。千万别逾期，信用记录坏了麻烦。真没辙就找个律师问问，像个人破产那种。别去网贷补窟窿，也别玩失踪，银行会告你的。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0089_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_finance_0089,finance,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1226,农村自建房能用公积金贷款吗,我老家那边想用公积金贷款盖房，结果问了一圈说不行。公积金好像主要是给城里人买房或者翻新用的，得走正规审批流程。农村的地属于集体，手续没那么全，所以贷不了。你要是想确认，还得去当地公积金中心问问，他们说了才算数。
hc3_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0092_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0092,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.1237,哪里治霉菌性外阴炎这状况能好 我去年结的婚，较近总是肚子小腹疼痛，尤其是来事那几天，很害怕影响生育，而且十分的怕冷怕寒。请问白带检查一直是3度霉菌性外阴炎能缓解吗,霉菌性外阴炎啊，去医院开点药就行，像什么克霉唑。你白带三度就是有炎症呗，得治。肚子疼，尤其来事儿那几天，可能不光炎症，盆腔也得查查。怕冷就多穿，别瞎吃药，赶紧找医生吧。
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_nlpcc_dbqa_0091_chatgpt_hc3__pair_chatgpt_hc3,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,chatgpt_hc3,chatgpt_hc3,1,0,0.2263,日本国铁201系电力动车组什么时候退役的？,日本国铁（日本国有铁道公司）的201系电力动车组于2005年开始投入使用，是日本国铁用来运营中速列车的一种电力动车组。在近几年，日本国铁已经逐步淘汰了201系电力动车组，并开始使用新型电力动车组。根据日本国铁的计划，201系电力动车组将在2022年前后完全退役。
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_nlpcc_dbqa_0090_chatgpt_hc3__pair_chatgpt_hc3,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,chatgpt_hc3,chatgpt_hc3,1,0,0.3439,湖北中医药大学是由哪个学校演变来的？,湖北中医药大学是由湖北中医学院演变而来的。湖北中医学院是我国较早成立的中医学院之一，始建于1957年。后来，湖北中医学院经过不断发展和壮大，于2005年更名为湖北中医药大学。现在，湖北中医药大学是一所以中医药为主，综合性大学，其中医药、基础医学、药学、中西医结合、中药资源开发等学科均具有较强的实力，在中医药领域具有很高的学术地位和影响力。
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_law_0086_human_hc3__pair_chatgpt_hc3,hc3_law_0086,law,human_hc3,chatgpt_hc3,0,1,0.4345,个人与个人之间签署的网络小说版权转让协议有法律效应吗？,——至于不违反法律的规定，双方意思一致自愿签署的，具有法律效力。
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0089_human_hc3__pair_chatgpt_hc3,hc3_finance_0089,finance,human_hc3,chatgpt_hc3,0,1,0.4721,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0092_human_hc3__pair_chatgpt_hc3,hc3_finance_0092,finance,human_hc3,chatgpt_hc3,0,1,0.4721,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
hc3_mixed_tfidf_logreg,hc3_chatgpt,hc3_law_0089_human_hc3__pair_chatgpt_hc3,hc3_law_0089,law,human_hc3,chatgpt_hc3,0,1,0.5031,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_finance_0087_deepseek_original__pair_deepseek_original,hc3_finance_0087,finance,deepseek_original,deepseek_original,1,0,0.1328,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,从步*街乘坐M267路公交车，在百鸽笼站下车，步行约200米即可到达龙岗区百鸽路口招商银行。该线路运营时间为06:00-22:00，发车间隔约10分钟。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0091_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.1528,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组于2011年3月正式退役，该车型自1979年开始运营，主要用于通勤线路。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0090_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.1639,湖北中医药大学是由哪个学校演变来的？,湖北中医药大学的前身是成立于1954年的湖北省中医进修学校，后历经湖北省中医学院、湖北中医学院等阶段，于2010年更名为湖北中医药大学。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0087_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.2381,山梨英和短期大学在哪一年建立？,山梨英和短期大学是日本山梨县的一所私立短期大学，成立于1967年。该校前身是山梨英和女子短期大学，后于2001年更名为山梨英和短期大学，提供多个专业领域的教育。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_psychology_0085_deepseek_original__pair_deepseek_original,hc3_psychology_0085,psychology,deepseek_original,deepseek_original,1,0,0.2412,高中生见识到上流社会后，心理强烈失衡怎么办？,高中生见识到上流社会后心理失衡是正常现象，建议通过认知重构理解社会多样性，将差距转化为学习动力，同时关注自身成长节奏，避免过度比较。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0085_deepseek_original__pair_deepseek_original,hc3_open_qa_0085,open_qa,deepseek_original,deepseek_original,1,0,0.2725,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》通过梵高对艺术与自然的狂热追求，展现了他对生命本质的渴望。这种渴望不仅体现在他对绘画的执着，更反映在他试图通过色彩与笔触捕捉瞬间永恒、对抗孤独与贫困的精神中。梵高渴望被理解，渴望在苦难中寻找到美与意义，最终将个人痛苦升华为艺术永恒的光辉。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0085_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.2818,金城大学短期大学部在1984年新增了哪个学科？,金城大学短期大学部在1984年新增了幼儿教育学科，这是该校为适应社会对幼教人才需求而设立的重要专业。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_medicine_0087_deepseek_original__pair_deepseek_original,hc3_medicine_0087,medicine,deepseek_original,deepseek_original,1,0,0.2928,怀孕一个月左右做人流可以吗？ 我怀上大概有一个月，想做人流手术，怀上一个月左右做人流可以吗？,怀孕一个月左右通常可以做人流，但需先通过B超确认宫内妊娠和孕周。建议尽早到正规医院检查，在医生指导下选择合适方式。人流最佳时间为孕6-10周，过早或过晚风险增加。术后注意休息和复查。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0088_deepseek_original__pair_deepseek_original,hc3_open_qa_0088,open_qa,deepseek_original,deepseek_original,1,0,0.3055,最近我每天晚上吃一个不知会长胖吗 吃玉米长胖吗最近我每天晚上吃一个玉米不知会长胖吗,每天晚上吃一个玉米一般不会导致发胖，因为玉米属于粗粮，富含膳食纤维，热量相对较低，且能增加饱腹感。但需注意整体饮食平衡，避免摄入过多高热量食物。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0088_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0088,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.3107,香港会议展览中心会展2期的屋顶的是由什么建成的，形状是什么？,香港会议展览中心会展2期的屋顶采用铝质材料建造，其形状为独特的弧形设计，宛如一只展翅飞翔的海鸟，既美观又具有标志性。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_finance_0086_deepseek_original__pair_deepseek_original,hc3_finance_0086,finance,deepseek_original,deepseek_original,1,0,0.3155,信用卡透支多次行吗,信用卡透支多次会对个人信用记录产生负面影响，可能导致银行降低信用额度或暂停信用卡使用。建议合理规划消费，避免频繁透支。如有特殊情况，应及时与银行沟通。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0087_deepseek_original__pair_deepseek_original,hc3_open_qa_0087,open_qa,deepseek_original,deepseek_original,1,0,0.3172,香港台湾澳门使用拼音吗？他们用什么输入法？,香港、台湾和澳门在拼音使用上存在差异。香港和澳门主要使用粤语拼音，而台湾则使用注音符号和通用拼音。输入法方面，香港和澳门常用仓颉、速成或粤拼输入法，台湾则多用注音输入法或仓颉输入法。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_medicine_0088_deepseek_original__pair_deepseek_original,hc3_medicine_0088,medicine,deepseek_original,deepseek_original,1,0,0.3231,子宫肌瘤初期的不适症状是什么 最近一段时间总是觉得小腹很疼，腰也很酸，尤其到了下午真的是太难受了，请问：子宫肌瘤初期症状是什么,子宫肌瘤初期通常无明显症状，但部分患者可能出现小腹疼痛、腰酸背痛、月经量增多、经期延长或白带增多等表现。若您近期持续感到小腹疼痛和腰部酸痛，建议及时就医进行妇科检查，以明确诊断并排除其他疾病。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_medicine_0086_deepseek_original__pair_deepseek_original,hc3_medicine_0086,medicine,deepseek_original,deepseek_original,1,0,0.3438,甘油三脂12.4要吃药吗 体检甘油三酯12.4,甘油三酯12.4毫摩尔每升属于重度升高，显著增加急性胰腺炎风险。建议立即就医，医生通常会考虑药物治疗，如贝特类降脂药，并配合低脂饮食、控制体重、增加运动。请勿自行用药，需专业评估。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0092_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0092,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.3458,南洋理工大学天津研究生院的招生时间和招生方向是什么？,南洋理工大学天津研究生院主要面向环境工程、化学工程等方向招生，招生时间通常在每年的9月至12月。具体信息请参考官方招生简章。
hc3_mixed_tfidf_logreg,deepseek_original,hc3_law_0088_deepseek_original__pair_deepseek_original,hc3_law_0088,law,deepseek_original,deepseek_original,1,0,0.3486,我的妻子有精神病，我是否可以就此申请婚姻无效？,根据《民法典》相关规定，若配偶在婚前隐瞒了精神疾病，或婚后经治不愈，另一方可向人民法院请求宣告婚姻无效。建议收集医疗记录等证据，并咨询专业律师。
